date,city,latitude,temp_min_c,temp_max_c,temp_mean_c,rainfall_mm,humidity_pct
2016-01-22,Abuja,9.06,21.8,29.1,25.6,0.0,57.0
2016-01-23,Abuja,9.06,18.2,26.3,22.4,0.0,58.0
2016-01-24,Abuja,9.06,17.9,27.4,23.1,0.0,60.0
2016-01-25,Abuja,9.06,18.9,26.3,22.6,0.0,55.0
2016-01-26,Abuja,9.06,21.7,29.2,25.5,1.4,55.0
2016-01-27,Abuja,9.06,19.9,27.8,24.6,0.0,61.0
2016-01-28,Abuja,9.06,18.7,25.9,23.7,0.0,63.0
2016-01-29,Abuja,9.06,20.1,27.4,23.6,0.0,61.0
2016-01-30,Abuja,9.06,21.1,28.6,24.5,0.0,65.0
2016-01-31,Abuja,9.06,18.9,26.3,23.0,0.0,62.0
2016-02-01,Abuja,9.06,19.9,29.6,24.8,4.1,67.0
2016-02-02,Abuja,9.06,19.3,27.2,23.8,0.0,60.0
2016-02-03,Abuja,9.06,21.0,29.6,25.1,0.0,61.0
2016-02-04,Abuja,9.06,20.2,29.3,25.1,0.0,62.0
2016-02-05,Abuja,9.06,19.4,29.3,24.0,0.0,58.0
2016-02-06,Abuja,9.06,18.0,26.7,22.4,0.0,57.0
2016-02-07,Abuja,9.06,20.9,27.6,24.5,1.6,57.0
2016-02-08,Abuja,9.06,19.2,27.8,23.2,2.9,58.0
2016-02-09,Abuja,9.06,19.3,29.9,24.9,0.0,69.0
2016-02-10,Abuja,9.06,20.3,27.5,24.6,2.7,68.0
2016-02-11,Abuja,9.06,20.4,28.7,24.3,14.3,60.0
2016-02-12,Abuja,9.06,19.3,28.1,23.6,0.0,59.0
2016-02-13,Abuja,9.06,21.8,30.2,26.4,0.0,53.0
2016-02-14,Abuja,9.06,19.6,27.2,24.6,0.0,57.0
2016-02-15,Abuja,9.06,22.9,31.6,27.8,0.0,58.0
2016-02-16,Abuja,9.06,21.2,28.9,25.3,1.8,60.0
2016-02-17,Abuja,9.06,20.4,30.6,25.7,0.0,60.0
2016-02-18,Abuja,9.06,20.4,29.4,25.4,0.0,63.0
2016-02-19,Abuja,9.06,21.6,29.5,25.8,0.0,65.0
2016-02-20,Abuja,9.06,22.3,30.3,26.7,0.0,59.0
2016-02-21,Abuja,9.06,21.9,30.9,26.8,0.0,68.0
2016-02-22,Abuja,9.06,18.5,27.7,23.7,4.0,64.0
2016-02-23,Abuja,9.06,23.0,30.1,26.6,0.0,66.0
2016-02-24,Abuja,9.06,21.7,30.4,26.3,0.0,61.0
2016-02-25,Abuja,9.06,21.3,29.5,25.8,0.0,65.0
2016-02-26,Abuja,9.06,23.6,30.2,27.7,0.0,65.0
2016-02-27,Abuja,9.06,23.7,32.2,27.8,0.0,69.0
2016-02-28,Abuja,9.06,21.8,31.3,27.0,0.0,66.0
2016-02-29,Abuja,9.06,20.6,29.5,25.4,0.0,67.0
2016-03-01,Abuja,9.06,19.0,28.5,24.8,0.0,62.0
2016-03-02,Abuja,9.06,22.8,30.9,27.0,0.0,69.0
2016-03-03,Abuja,9.06,23.1,32.2,27.7,0.0,59.0
2016-03-04,Abuja,9.06,19.3,27.7,24.0,0.0,62.0
2016-03-05,Abuja,9.06,22.5,32.0,27.5,0.0,65.0
2016-03-06,Abuja,9.06,20.8,29.2,26.1,0.0,60.0
2016-03-07,Abuja,9.06,19.9,28.6,24.5,0.0,61.0
2016-03-08,Abuja,9.06,23.2,31.0,27.0,9.6,61.0
2016-03-09,Abuja,9.06,23.5,32.2,27.6,0.0,66.0
2016-03-10,Abuja,9.06,21.6,29.7,26.2,0.0,64.0
2016-03-11,Abuja,9.06,20.3,29.0,25.5,0.0,69.0
2016-03-12,Abuja,9.06,25.0,31.8,28.6,0.0,73.0
2016-03-13,Abuja,9.06,22.3,29.7,26.1,0.0,67.0
2016-03-14,Abuja,9.06,23.2,32.3,28.1,0.0,64.0
2016-03-15,Abuja,9.06,21.5,28.2,25.2,0.0,67.0
2016-03-16,Abuja,9.06,23.6,31.2,27.4,0.0,63.0
2016-03-17,Abuja,9.06,22.3,31.8,27.5,0.0,66.0
2016-03-18,Abuja,9.06,23.7,32.0,28.0,0.0,76.0
2016-03-19,Abuja,9.06,24.5,32.8,28.8,8.1,66.0
2016-03-20,Abuja,9.06,21.0,29.4,26.3,0.0,68.0
2016-03-21,Abuja,9.06,24.0,31.8,27.8,8.1,66.0
2016-03-22,Abuja,9.06,22.1,29.8,25.8,0.0,66.0
2016-03-23,Abuja,9.06,20.4,29.8,25.9,1.6,69.0
2016-03-24,Abuja,9.06,22.1,30.9,26.8,0.0,62.0
2016-03-25,Abuja,9.06,23.0,31.7,27.9,1.1,67.0
2016-03-26,Abuja,9.06,25.1,33.1,29.4,0.0,63.0
2016-03-27,Abuja,9.06,25.2,33.0,29.6,0.0,74.0
2016-03-28,Abuja,9.06,23.2,31.8,27.3,7.3,72.0
2016-03-29,Abuja,9.06,23.3,31.3,28.0,1.5,65.0
2016-03-30,Abuja,9.06,23.8,32.9,28.8,0.0,61.0
2016-03-31,Abuja,9.06,24.0,33.7,28.6,4.9,71.0
2016-04-01,Abuja,9.06,22.5,32.3,27.7,0.0,69.0
2016-04-02,Abuja,9.06,23.1,32.3,28.0,0.0,78.0
2016-04-03,Abuja,9.06,24.0,32.0,27.8,0.0,75.0
2016-04-04,Abuja,9.06,23.4,31.7,27.8,12.0,72.0
2016-04-05,Abuja,9.06,23.4,31.1,27.7,0.0,68.0
2016-04-06,Abuja,9.06,23.0,31.8,28.0,0.0,69.0
2016-04-07,Abuja,9.06,22.9,32.0,27.7,8.0,72.0
2016-04-08,Abuja,9.06,22.4,31.2,26.9,0.0,72.0
2016-04-09,Abuja,9.06,24.1,33.7,29.2,9.6,68.0
2016-04-10,Abuja,9.06,25.5,33.6,28.9,0.0,66.0
2016-04-11,Abuja,9.06,26.3,34.3,30.4,3.8,79.0
2016-04-12,Abuja,9.06,24.6,32.9,28.8,2.2,72.0
2016-04-13,Abuja,9.06,23.3,30.8,28.0,10.2,73.0
2016-04-14,Abuja,9.06,22.9,33.1,27.8,0.0,68.0
2016-04-15,Abuja,9.06,24.1,32.3,28.6,0.0,78.0
2016-04-16,Abuja,9.06,25.4,33.6,29.2,6.6,76.0
2016-04-17,Abuja,9.06,23.6,32.1,28.3,7.0,73.0
2016-04-18,Abuja,9.06,22.4,30.8,27.0,0.0,74.0
2016-04-19,Abuja,9.06,24.2,31.7,27.9,9.6,74.0
2016-04-20,Abuja,9.06,24.4,32.0,28.7,0.0,74.0
2016-04-21,Abuja,9.06,24.8,32.1,29.6,0.0,76.0
2016-04-22,Abuja,9.06,21.7,31.8,27.2,0.0,75.0
2016-04-23,Abuja,9.06,25.3,33.4,29.1,0.0,73.0
2016-04-24,Abuja,9.06,24.1,32.6,29.1,0.0,69.0
2016-04-25,Abuja,9.06,24.5,32.7,28.4,7.2,74.0
2016-04-26,Abuja,9.06,24.5,32.8,28.3,10.0,77.0
2016-04-27,Abuja,9.06,24.4,31.7,28.2,6.3,77.0
2016-04-28,Abuja,9.06,24.3,33.4,29.1,12.1,80.0
2016-04-29,Abuja,9.06,25.7,34.9,30.3,0.0,81.0
2016-04-30,Abuja,9.06,26.1,33.5,30.4,0.0,78.0
2016-05-01,Abuja,9.06,23.1,32.2,27.8,0.0,76.0
2016-05-02,Abuja,9.06,24.4,33.1,28.9,0.0,77.0
2016-05-03,Abuja,9.06,22.2,31.9,26.7,11.4,74.0
2016-05-04,Abuja,9.06,25.0,33.6,29.3,0.0,79.0
2016-05-05,Abuja,9.06,26.0,33.6,29.9,0.0,82.0
2016-05-06,Abuja,9.06,25.4,34.8,30.9,0.0,81.0
2016-05-07,Abuja,9.06,21.9,32.5,27.3,19.6,79.0
2016-05-08,Abuja,9.06,22.6,31.9,28.1,0.0,76.0
2016-05-09,Abuja,9.06,25.3,33.8,29.4,1.7,76.0
2016-05-10,Abuja,9.06,23.4,31.4,27.5,2.9,77.0
2016-05-11,Abuja,9.06,25.3,34.2,29.5,0.0,75.0
2016-05-12,Abuja,9.06,24.9,34.7,30.0,5.2,79.0
2016-05-13,Abuja,9.06,23.5,31.9,28.0,13.1,67.0
2016-05-14,Abuja,9.06,25.4,33.3,29.5,0.0,76.0
2016-05-15,Abuja,9.06,23.3,31.8,28.1,2.7,79.0
2016-05-16,Abuja,9.06,26.9,33.9,30.9,2.3,89.0
2016-05-17,Abuja,9.06,26.0,33.7,29.7,9.1,79.0
2016-05-18,Abuja,9.06,24.2,32.8,28.7,0.0,79.0
2016-05-19,Abuja,9.06,23.9,31.6,28.1,0.0,76.0
2016-05-20,Abuja,9.06,25.4,32.8,29.9,0.0,87.0
2016-05-21,Abuja,9.06,28.1,35.1,31.0,7.4,77.0
2016-05-22,Abuja,9.06,24.7,32.8,28.6,13.2,88.0
2016-05-23,Abuja,9.06,24.5,33.2,29.0,13.0,77.0
2016-05-24,Abuja,9.06,25.1,32.1,28.7,3.1,84.0
2016-05-25,Abuja,9.06,27.6,35.5,31.2,2.4,81.0
2016-05-26,Abuja,9.06,22.9,31.3,27.4,0.0,79.0
2016-05-27,Abuja,9.06,26.0,35.4,30.9,13.8,85.0
2016-05-28,Abuja,9.06,25.1,32.5,29.1,3.0,87.0
2016-05-29,Abuja,9.06,25.1,34.1,29.4,0.0,81.0
2016-05-30,Abuja,9.06,24.8,34.1,29.1,0.0,82.0
2016-05-31,Abuja,9.06,26.2,33.9,29.8,0.0,80.0
2016-06-01,Abuja,9.06,23.5,33.0,28.7,0.3,83.0
2016-06-02,Abuja,9.06,26.3,35.2,30.7,3.6,78.0
2016-06-03,Abuja,9.06,26.3,34.1,30.7,10.5,72.0
2016-06-04,Abuja,9.06,23.7,32.1,28.4,14.2,75.0
2016-06-05,Abuja,9.06,26.7,34.3,30.2,29.0,82.0
2016-06-06,Abuja,9.06,24.1,34.3,29.1,0.0,79.0
2016-06-07,Abuja,9.06,24.4,32.8,29.5,4.6,83.0
2016-06-08,Abuja,9.06,26.6,36.1,31.2,25.2,82.0
2016-06-09,Abuja,9.06,24.0,32.6,28.7,7.7,81.0
2016-06-10,Abuja,9.06,26.2,34.5,30.5,0.0,81.0
2016-06-11,Abuja,9.06,24.9,34.7,30.0,18.4,88.0
2016-06-12,Abuja,9.06,25.2,34.4,29.2,1.5,85.0
2016-06-13,Abuja,9.06,25.3,34.1,29.8,0.0,91.0
2016-06-14,Abuja,9.06,25.2,34.4,29.7,2.3,85.0
2016-06-15,Abuja,9.06,23.6,31.6,28.1,0.0,77.0
2016-06-16,Abuja,9.06,23.6,32.4,28.7,3.5,81.0
2016-06-17,Abuja,9.06,22.4,31.4,28.2,0.0,86.0
2016-06-18,Abuja,9.06,24.6,32.7,29.0,1.6,86.0
2016-06-19,Abuja,9.06,26.0,35.1,30.8,5.5,83.0
2016-06-20,Abuja,9.06,25.9,34.1,29.9,14.2,83.0
2016-06-21,Abuja,9.06,22.6,32.7,27.7,0.0,84.0
2016-06-22,Abuja,9.06,24.8,34.2,29.0,30.6,86.0
2016-06-23,Abuja,9.06,23.1,33.4,29.5,0.0,86.0
2016-06-24,Abuja,9.06,26.5,33.6,30.0,1.4,82.0
2016-06-25,Abuja,9.06,22.7,33.2,28.5,0.0,88.0
2016-06-26,Abuja,9.06,22.7,32.6,27.8,1.6,88.0
2016-06-27,Abuja,9.06,25.2,33.3,29.1,4.0,86.0
2016-06-28,Abuja,9.06,23.8,34.1,29.7,6.3,84.0
2016-06-29,Abuja,9.06,25.4,33.7,29.3,14.8,90.0
2016-06-30,Abuja,9.06,23.8,31.5,28.1,0.0,93.0
2016-07-01,Abuja,9.06,27.2,34.2,30.9,0.0,86.0
2016-07-02,Abuja,9.06,24.5,32.8,28.9,13.2,85.0
2016-07-03,Abuja,9.06,24.7,33.0,29.2,0.0,90.0
2016-07-04,Abuja,9.06,23.2,32.4,28.2,3.4,83.0
2016-07-05,Abuja,9.06,24.1,34.0,30.1,4.6,83.0
2016-07-06,Abuja,9.06,25.3,32.4,29.5,0.0,85.0
2016-07-07,Abuja,9.06,26.3,31.9,29.2,5.5,89.0
2016-07-08,Abuja,9.06,22.6,31.9,27.5,25.8,85.0
2016-07-09,Abuja,9.06,25.8,33.5,29.9,8.8,88.0
2016-07-10,Abuja,9.06,23.9,33.4,29.5,9.4,80.0
2016-07-11,Abuja,9.06,25.3,33.4,29.8,19.7,91.0
2016-07-12,Abuja,9.06,24.6,32.1,28.7,10.0,94.0
2016-07-13,Abuja,9.06,24.6,31.9,28.5,4.2,85.0
2016-07-14,Abuja,9.06,23.5,32.9,28.3,9.4,91.0
2016-07-15,Abuja,9.06,26.7,34.9,31.0,0.0,88.0
2016-07-16,Abuja,9.06,22.5,32.2,27.8,10.2,89.0
2016-07-17,Abuja,9.06,22.7,31.6,27.1,7.8,88.0
2016-07-18,Abuja,9.06,22.6,32.1,27.9,9.2,88.0
2016-07-19,Abuja,9.06,24.1,32.2,27.7,0.0,86.0
2016-07-20,Abuja,9.06,26.2,33.7,29.7,6.1,85.0
2016-07-21,Abuja,9.06,21.7,31.5,26.7,7.9,94.0
2016-07-22,Abuja,9.06,23.3,32.1,27.6,16.9,83.0
2016-07-23,Abuja,9.06,24.0,32.9,28.3,17.4,89.0
2016-07-24,Abuja,9.06,25.6,32.9,29.5,2.8,89.0
2016-07-25,Abuja,9.06,25.0,33.0,28.8,0.9,89.0
2016-07-26,Abuja,9.06,24.9,32.7,29.8,14.8,92.0
2016-07-27,Abuja,9.06,23.8,33.1,28.3,11.8,88.0
2016-07-28,Abuja,9.06,23.8,31.3,27.7,8.6,92.0
2016-07-29,Abuja,9.06,23.8,32.5,28.8,15.9,98.0
2016-07-30,Abuja,9.06,21.1,29.5,26.3,7.2,89.0
2016-07-31,Abuja,9.06,21.4,29.8,25.8,11.4,82.0
2016-08-01,Abuja,9.06,23.6,32.6,28.7,5.7,89.0
2016-08-02,Abuja,9.06,23.9,32.9,27.8,0.0,89.0
2016-08-03,Abuja,9.06,23.8,33.1,28.6,7.0,92.0
2016-08-04,Abuja,9.06,22.0,30.3,26.6,1.8,82.0
2016-08-05,Abuja,9.06,24.8,31.9,28.9,3.9,91.0
2016-08-06,Abuja,9.06,22.4,30.8,28.1,8.4,88.0
2016-08-07,Abuja,9.06,22.7,30.7,27.3,11.7,93.0
2016-08-08,Abuja,9.06,23.4,30.7,27.5,19.9,88.0
2016-08-09,Abuja,9.06,23.1,31.8,27.6,8.0,93.0
2016-08-10,Abuja,9.06,22.3,30.1,26.2,0.0,84.0
2016-08-11,Abuja,9.06,22.9,30.7,26.7,2.6,90.0
2016-08-12,Abuja,9.06,23.2,30.9,27.4,18.8,86.0
2016-08-13,Abuja,9.06,22.3,30.6,26.5,9.7,88.0
2016-08-14,Abuja,9.06,21.3,28.5,25.3,7.6,99.0
2016-08-15,Abuja,9.06,22.0,31.2,27.2,0.0,86.0
2016-08-16,Abuja,9.06,23.7,32.2,27.7,16.0,88.0
2016-08-17,Abuja,9.06,24.0,31.7,27.9,24.1,85.0
2016-08-18,Abuja,9.06,23.5,31.6,27.3,2.2,89.0
2016-08-19,Abuja,9.06,23.8,30.4,27.5,7.1,89.0
2016-08-20,Abuja,9.06,22.6,30.4,27.7,14.9,87.0
2016-08-21,Abuja,9.06,22.0,30.8,26.6,2.4,96.0
2016-08-22,Abuja,9.06,19.2,28.8,24.1,30.4,94.0
2016-08-23,Abuja,9.06,22.6,31.5,27.7,7.0,86.0
2016-08-24,Abuja,9.06,21.1,30.7,25.4,0.0,93.0
2016-08-25,Abuja,9.06,19.7,28.2,25.0,2.0,87.0
2016-08-26,Abuja,9.06,20.9,28.6,25.0,18.1,84.0
2016-08-27,Abuja,9.06,25.1,33.0,28.9,4.7,86.0
2016-08-28,Abuja,9.06,21.9,30.9,26.6,8.7,84.0
2016-08-29,Abuja,9.06,20.3,28.6,24.9,13.6,93.0
2016-08-30,Abuja,9.06,20.7,28.6,25.2,0.0,85.0
2016-08-31,Abuja,9.06,20.8,30.3,25.9,12.0,94.0
2016-09-01,Abuja,9.06,21.9,30.5,26.5,0.0,89.0
2016-09-02,Abuja,9.06,21.4,29.9,26.1,9.6,87.0
2016-09-03,Abuja,9.06,19.4,29.0,24.7,45.9,87.0
2016-09-04,Abuja,9.06,21.4,30.0,26.0,18.8,96.0
2016-09-05,Abuja,9.06,20.2,28.9,25.0,3.4,88.0
2016-09-06,Abuja,9.06,23.1,30.6,26.7,9.3,86.0
2016-09-07,Abuja,9.06,18.8,29.1,25.6,12.3,92.0
2016-09-08,Abuja,9.06,21.1,28.1,24.6,0.5,90.0
2016-09-09,Abuja,9.06,22.0,29.8,26.1,20.2,84.0
2016-09-10,Abuja,9.06,21.6,29.8,25.8,3.7,88.0
2016-09-11,Abuja,9.06,19.0,27.6,24.8,4.9,80.0
2016-09-12,Abuja,9.06,21.9,30.6,26.0,0.0,87.0
2016-09-13,Abuja,9.06,21.1,29.9,25.8,0.0,89.0
2016-09-14,Abuja,9.06,22.3,29.8,26.4,0.0,89.0
2016-09-15,Abuja,9.06,21.9,30.8,25.8,18.1,83.0
2016-09-16,Abuja,9.06,19.9,28.8,24.7,24.2,84.0
2016-09-17,Abuja,9.06,19.0,26.3,23.1,10.1,88.0
2016-09-18,Abuja,9.06,20.4,30.0,25.1,5.5,92.0
2016-09-19,Abuja,9.06,20.3,30.0,25.2,10.1,87.0
2016-09-20,Abuja,9.06,19.2,28.3,24.8,4.8,84.0
2016-09-21,Abuja,9.06,17.6,25.2,21.4,0.0,90.0
2016-09-22,Abuja,9.06,21.0,29.1,25.4,20.0,87.0
2016-09-23,Abuja,9.06,19.2,26.5,23.6,3.8,87.0
2016-09-24,Abuja,9.06,20.8,29.5,25.3,10.0,89.0
2016-09-25,Abuja,9.06,20.3,30.9,26.3,7.6,85.0
2016-09-26,Abuja,9.06,19.8,28.5,24.1,8.0,82.0
2016-09-27,Abuja,9.06,21.9,28.9,24.9,0.0,85.0
2016-09-28,Abuja,9.06,20.0,28.9,24.4,11.7,90.0
2016-09-29,Abuja,9.06,20.4,28.2,24.8,6.5,93.0
2016-09-30,Abuja,9.06,20.0,29.4,24.3,7.1,80.0
2016-10-01,Abuja,9.06,19.5,27.1,23.6,8.7,91.0
2016-10-02,Abuja,9.06,19.4,26.7,23.1,0.0,83.0
2016-10-03,Abuja,9.06,20.0,29.5,25.8,0.0,84.0
2016-10-04,Abuja,9.06,19.8,28.1,24.5,14.2,91.0
2016-10-05,Abuja,9.06,20.5,28.8,24.9,0.0,82.0
2016-10-06,Abuja,9.06,18.6,28.2,24.4,11.5,83.0
2016-10-07,Abuja,9.06,21.0,29.0,24.9,0.0,81.0
2016-10-08,Abuja,9.06,18.0,26.3,22.8,28.2,83.0
2016-10-09,Abuja,9.06,20.1,28.0,23.9,0.0,84.0
2016-10-10,Abuja,9.06,19.3,27.6,24.3,0.0,80.0
2016-10-11,Abuja,9.06,21.3,29.5,25.1,15.6,88.0
2016-10-12,Abuja,9.06,21.8,31.0,26.6,10.9,80.0
2016-10-13,Abuja,9.06,18.4,28.0,24.0,0.9,84.0
2016-10-14,Abuja,9.06,18.3,26.4,22.8,1.0,82.0
2016-10-15,Abuja,9.06,19.0,26.4,22.2,6.6,87.0
2016-10-16,Abuja,9.06,17.9,25.9,22.5,7.7,78.0
2016-10-17,Abuja,9.06,17.8,26.6,22.6,9.8,84.0
2016-10-18,Abuja,9.06,15.2,24.1,20.2,2.1,91.0
2016-10-19,Abuja,9.06,17.2,28.2,22.6,0.0,75.0
2016-10-20,Abuja,9.06,18.7,27.4,24.1,2.2,77.0
2016-10-21,Abuja,9.06,18.9,25.8,23.4,10.3,89.0
2016-10-22,Abuja,9.06,18.8,26.6,22.9,2.9,80.0
2016-10-23,Abuja,9.06,17.6,24.4,21.4,0.0,81.0
2016-10-24,Abuja,9.06,20.1,27.9,24.3,14.7,79.0
2016-10-25,Abuja,9.06,18.9,26.9,23.7,3.6,86.0
2016-10-26,Abuja,9.06,19.4,26.5,23.1,9.9,73.0
2016-10-27,Abuja,9.06,16.7,24.0,20.6,8.3,84.0
2016-10-28,Abuja,9.06,17.7,27.1,22.5,0.0,73.0
2016-10-29,Abuja,9.06,19.4,27.4,23.5,1.9,73.0
2016-10-30,Abuja,9.06,18.2,27.6,22.9,11.5,74.0
2016-10-31,Abuja,9.06,19.1,27.2,23.2,22.8,78.0
2016-11-01,Abuja,9.06,19.0,28.2,23.7,5.6,75.0
2016-11-02,Abuja,9.06,19.0,26.9,23.1,0.8,75.0
2016-11-03,Abuja,9.06,20.2,28.5,23.6,0.4,74.0
2016-11-04,Abuja,9.06,16.8,26.2,21.9,0.0,74.0
2016-11-05,Abuja,9.06,17.4,25.0,21.5,1.4,74.0
2016-11-06,Abuja,9.06,19.0,27.7,23.3,1.1,78.0
2016-11-07,Abuja,9.06,19.4,27.5,23.5,0.0,74.0
2016-11-08,Abuja,9.06,18.5,27.2,23.3,0.0,66.0
2016-11-09,Abuja,9.06,18.2,26.9,22.9,10.0,76.0
2016-11-10,Abuja,9.06,17.5,26.8,22.3,0.0,79.0
2016-11-11,Abuja,9.06,18.7,25.6,22.9,0.0,75.0
2016-11-12,Abuja,9.06,18.6,26.9,23.1,0.0,71.0
2016-11-13,Abuja,9.06,18.4,27.5,23.1,13.8,79.0
2016-11-14,Abuja,9.06,20.1,29.6,25.5,0.0,70.0
2016-11-15,Abuja,9.06,16.9,24.9,21.6,0.0,74.0
2016-11-16,Abuja,9.06,22.3,28.7,26.2,0.0,75.0
2016-11-17,Abuja,9.06,16.5,26.2,21.2,0.0,79.0
2016-11-18,Abuja,9.06,18.6,26.9,23.0,8.6,77.0
2016-11-19,Abuja,9.06,18.0,26.2,21.3,0.0,75.0
2016-11-20,Abuja,9.06,19.5,27.4,22.9,0.0,78.0
2016-11-21,Abuja,9.06,19.2,27.2,23.6,0.0,69.0
2016-11-22,Abuja,9.06,18.1,25.1,22.6,4.5,80.0
2016-11-23,Abuja,9.06,19.3,27.3,23.6,0.0,61.0
2016-11-24,Abuja,9.06,17.0,26.0,22.1,10.2,79.0
2016-11-25,Abuja,9.06,16.3,24.5,20.3,0.0,70.0
2016-11-26,Abuja,9.06,19.5,26.5,23.2,0.0,74.0
2016-11-27,Abuja,9.06,18.6,26.7,22.6,0.0,78.0
2016-11-28,Abuja,9.06,17.9,26.1,22.0,0.0,74.0
2016-11-29,Abuja,9.06,17.6,26.7,22.1,0.0,74.0
2016-11-30,Abuja,9.06,18.9,26.8,23.0,5.8,75.0
2016-12-01,Abuja,9.06,18.4,25.9,21.6,10.6,66.0
2016-12-02,Abuja,9.06,20.0,27.1,22.9,0.0,66.0
2016-12-03,Abuja,9.06,19.3,28.4,23.8,1.1,72.0
2016-12-04,Abuja,9.06,21.0,28.3,24.8,0.0,70.0
2016-12-05,Abuja,9.06,20.8,26.2,24.1,0.0,70.0
2016-12-06,Abuja,9.06,17.9,26.6,22.7,0.0,76.0
2016-12-07,Abuja,9.06,17.4,26.7,22.8,0.0,75.0
2016-12-08,Abuja,9.06,17.7,25.4,22.1,8.6,66.0
2016-12-09,Abuja,9.06,17.4,25.2,22.1,0.0,72.0
2016-12-10,Abuja,9.06,18.9,27.2,23.5,0.0,63.0
2016-12-11,Abuja,9.06,19.1,26.2,22.3,0.0,63.0
2016-12-12,Abuja,9.06,18.0,27.1,23.0,3.0,66.0
2016-12-13,Abuja,9.06,16.3,24.2,21.6,7.7,69.0
2016-12-14,Abuja,9.06,18.5,27.1,24.1,0.0,66.0
2016-12-15,Abuja,9.06,18.1,27.0,22.3,1.8,71.0
2016-12-16,Abuja,9.06,20.1,27.8,23.9,0.0,68.0
2016-12-17,Abuja,9.06,16.6,25.9,21.9,4.4,73.0
2016-12-18,Abuja,9.06,17.1,25.1,21.9,0.0,70.0
2016-12-19,Abuja,9.06,19.2,28.2,24.2,0.0,64.0
2016-12-20,Abuja,9.06,18.0,25.8,22.1,0.0,71.0
2016-12-21,Abuja,9.06,16.4,24.7,21.0,0.0,64.0
2016-12-22,Abuja,9.06,17.8,24.8,21.7,0.0,69.0
2016-12-23,Abuja,9.06,19.3,27.2,23.8,0.0,65.0
2016-12-24,Abuja,9.06,19.4,28.9,23.7,0.0,72.0
2016-12-25,Abuja,9.06,16.1,25.8,22.0,0.0,70.0
2016-12-26,Abuja,9.06,17.4,26.7,22.2,0.0,64.0
2016-12-27,Abuja,9.06,20.5,27.5,23.7,0.0,65.0
2016-12-28,Abuja,9.06,19.9,28.2,24.4,0.0,79.0
2016-12-29,Abuja,9.06,18.2,26.5,22.9,0.0,61.0
2016-12-30,Abuja,9.06,19.4,28.4,23.6,4.3,63.0
2016-12-31,Abuja,9.06,20.2,28.2,24.0,0.0,63.0
2017-01-01,Abuja,9.06,20.5,29.0,25.4,0.0,53.0
2017-01-02,Abuja,9.06,17.9,25.6,21.8,3.9,53.0
2017-01-03,Abuja,9.06,17.6,27.0,22.4,5.5,57.0
2017-01-04,Abuja,9.06,18.7,24.9,22.6,0.0,60.0
2017-01-05,Abuja,9.06,19.9,28.3,24.1,0.0,51.0
2017-01-06,Abuja,9.06,17.9,27.3,23.0,0.0,56.0
2017-01-07,Abuja,9.06,18.8,27.2,23.6,0.0,55.0
2017-01-08,Abuja,9.06,18.9,27.5,23.4,0.0,53.0
2017-01-09,Abuja,9.06,18.9,27.7,23.3,1.4,62.0
2017-01-10,Abuja,9.06,18.9,26.8,23.5,2.2,55.0
2017-01-11,Abuja,9.06,20.5,29.1,24.6,0.0,53.0
2017-01-12,Abuja,9.06,18.8,26.6,22.4,0.0,62.0
2017-01-13,Abuja,9.06,18.5,27.3,23.3,0.0,63.0
2017-01-14,Abuja,9.06,16.8,26.3,22.2,0.0,59.0
2017-01-15,Abuja,9.06,19.0,28.3,23.8,0.0,55.0
2017-01-16,Abuja,9.06,18.8,28.8,23.4,0.0,57.0
2017-01-17,Abuja,9.06,21.1,29.2,24.9,0.0,56.0
2017-01-18,Abuja,9.06,18.7,28.2,23.7,1.2,58.0
2017-01-19,Abuja,9.06,18.5,27.4,23.3,0.0,62.0
2017-01-20,Abuja,9.06,18.6,28.7,23.5,0.0,59.0
2017-01-21,Abuja,9.06,20.6,28.9,25.8,0.0,59.0
2017-01-22,Abuja,9.06,16.7,25.1,22.2,0.0,57.0
2017-01-23,Abuja,9.06,19.4,27.4,23.3,0.0,62.0
2017-01-24,Abuja,9.06,20.3,28.4,24.0,0.0,61.0
2017-01-25,Abuja,9.06,18.8,25.8,23.4,0.0,52.0
2017-01-26,Abuja,9.06,20.7,28.6,24.6,0.0,52.0
2017-01-27,Abuja,9.06,20.3,28.0,24.1,0.0,58.0
2017-01-28,Abuja,9.06,19.3,28.9,24.5,0.0,63.0
2017-01-29,Abuja,9.06,20.5,28.6,24.4,1.7,64.0
2017-01-30,Abuja,9.06,19.7,27.1,24.2,0.0,63.0
2017-01-31,Abuja,9.06,19.4,26.3,22.9,0.0,59.0
2017-02-01,Abuja,9.06,20.1,28.1,24.6,0.0,66.0
2017-02-02,Abuja,9.06,17.3,27.0,22.5,0.0,57.0
2017-02-03,Abuja,9.06,18.6,28.0,23.8,0.0,59.0
2017-02-04,Abuja,9.06,20.0,28.7,25.1,0.0,55.0
2017-02-05,Abuja,9.06,21.5,30.0,25.9,1.9,59.0
2017-02-06,Abuja,9.06,22.1,30.6,27.3,0.0,57.0
2017-02-07,Abuja,9.06,19.5,29.5,24.3,0.0,67.0
2017-02-08,Abuja,9.06,19.6,28.2,23.9,0.0,66.0
2017-02-09,Abuja,9.06,20.7,29.9,25.4,0.0,61.0
2017-02-10,Abuja,9.06,21.9,31.8,27.0,0.0,63.0
2017-02-11,Abuja,9.06,23.0,31.3,26.7,0.0,59.0
